,features,Importance,scen_feat,main_features,Affordance_Question,Affordance_Answer,scen_Question,scen_Answer
579,location_2:Laptop_Q13_feat2,30.034188034188038,location_2,Laptop_Q13_feat2,Which of the additional artifacts do you connect/download on your Laptop,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  ",Scenario location,"Semi private places (resturants, coffee shop etc)"
570,location_2:Laptop_Q9_feat2,30.034188034188038,location_2,Laptop_Q9_feat2,How does your Laptophelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them,Scenario location,"Semi private places (resturants, coffee shop etc)"
344,Relationship_2:Laptop_Q1_feat4,30.034188034188038,Relationship_2,Laptop_Q1_feat4,Which of the following type of interactions do you use while executing a command on Laptop?,Text-based interaction using physical keyboard  ,Scenario relation,strong ties
242,Relationship_3:Laptop_Q13_feat1,30.034188034188038,Relationship_3,Laptop_Q13_feat1,Which of the additional artifacts do you connect/download on your Laptop to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  ",Scenario relation,weak ties
254,Relationship_3:Laptop_Q6_feat2,30.034188034188038,Relationship_3,Laptop_Q6_feat2,When does your Laptop give you an option of providing or changing any task related information to perform this task?,The device prompts me to provide additional information when any instructions are unclear or missing.,Scenario relation,weak ties
351,Relationship_2:Laptop_Q3_feat1,30.034188034188038,Relationship_2,Laptop_Q3_feat1,Which  aspects of Laptop makes it easy for you to use it for this task?,It is easy to find and understand the relevant features of the device to complete this task.,Scenario relation,strong ties
249,Relationship_3:Laptop_Q2_feat5,30.034188034188038,Relationship_3,Laptop_Q2_feat5,"How do you multitask (i.e.,use other functionalities) on Laptop while executing this task?",Being able to do something else simultaneously on the device does not matter to me  for this task or is not provided by the device  ,Scenario relation,weak ties
238,Relationship_3:Laptop_Q12_feat1,27.88888888888889,Relationship_3,Laptop_Q12_feat1,Which of these maintenance features in Laptop affect you as you perform this task on it?,Amount of battery life and impact of performing the task on battery life   ,Scenario relation,weak ties
572,location_2:Laptop_Q7_feat5,27.88888888888889,location_2,Laptop_Q7_feat5,Which of the following features help you in reaching the desired level of trust to perform this task on Laptop?,Building trust is not essential for using this device for this task or is not provided by the device ,Scenario location,"Semi private places (resturants, coffee shop etc)"
580,location_2:Laptop_Q13_feat4,27.88888888888889,location_2,Laptop_Q13_feat4,Which of the additional artifacts do you connect/download on your Laptop,The ability to connect/download an additional things does not matter to me while using the device  for this task or is not provided by the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
573,location_2:Laptop_Q4_feat1,27.88888888888889,location_2,Laptop_Q4_feat1,Which aspects of mobility does Laptop  provide as you perform this task?,I can move around while performing the task   ,Scenario location,"Semi private places (resturants, coffee shop etc)"
253,Relationship_3:Laptop_Q9_feat1,27.88888888888889,Relationship_3,Laptop_Q9_feat1,How does your Laptop help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.,Scenario relation,weak ties
582,location_2:Laptop_Q7_feat1,27.88888888888889,location_2,Laptop_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Laptop?,It enables me to define who has access to my information,Scenario location,"Semi private places (resturants, coffee shop etc)"
589,location_2:Laptop_Q9_feat1,27.88888888888889,location_2,Laptop_Q9_feat1,How does your Laptop help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.,Scenario location,"Semi private places (resturants, coffee shop etc)"
578,location_2:Laptop_Q13_feat1,27.88888888888889,location_2,Laptop_Q13_feat1,Which of the additional artifacts do you connect/download on your Laptop to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  ",Scenario location,"Semi private places (resturants, coffee shop etc)"
453,location_3:Laptop_Q8_feat5,27.88888888888889,location_3,Laptop_Q8_feat5,What level of personalized communication does your Laptop provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  ,Scenario location,"Public (park, street etc)"
354,Relationship_2:Laptop_Q13_feat1,27.88888888888889,Relationship_2,Laptop_Q13_feat1,Which of the additional artifacts do you connect/download on your Laptop to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  ",Scenario relation,strong ties
358,Relationship_2:Laptop_Q7_feat1,27.88888888888889,Relationship_2,Laptop_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Laptop?,It enables me to define who has access to my information,Scenario relation,strong ties
349,Relationship_2:Laptop_Q4_feat1,27.88888888888889,Relationship_2,Laptop_Q4_feat1,Which aspects of mobility does Laptop  provide as you perform this task?,I can move around while performing the task   ,Scenario relation,strong ties
31,location_1:Laptop_Q12_feat3,27.88888888888889,location_1,Laptop_Q12_feat3,Which of these maintenance features in Laptop affect you as you perform this task on it,Ease of recovery of data and task related information in case of any hardware/software malfunction. ,Scenario location,Home
30,location_1:Laptop_Q6_feat2,27.88888888888889,location_1,Laptop_Q6_feat2,When does your Laptop give you an option of providing or changing any task related information to perform this task?,The device prompts me to provide additional information when any instructions are unclear or missing.,Scenario location,Home
28,location_1:Laptop_Q7_feat3,27.88888888888889,location_1,Laptop_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Laptop?,I enables me to control how it executes this task  ,Scenario location,Home
356,Relationship_2:Laptop_Q13_feat4,27.88888888888889,Relationship_2,Laptop_Q13_feat4,Which of the additional artifacts do you connect/download on your Laptop,The ability to connect/download an additional things does not matter to me while using the device  for this task or is not provided by the device  ,Scenario relation,strong ties
466,location_3:Laptop_Q13_feat1,27.88888888888889,location_3,Laptop_Q13_feat1,Which of the additional artifacts do you connect/download on your Laptop to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  ",Scenario location,"Public (park, street etc)"
577,location_2:Laptop_Q6_feat1,25.74358974358974,location_2,Laptop_Q6_feat1,When does your Laptop give you an option of providing or changing any task related information to perform this task?,Only at the beginning for providing first set of commands or information for performing the task,Scenario location,"Semi private places (resturants, coffee shop etc)"
29,location_1:Laptop_Q9_feat1,25.74358974358974,location_1,Laptop_Q9_feat1,How does your Laptop help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.,Scenario location,Home
472,location_3:Laptop_Q10_feat2,25.74358974358974,location_3,Laptop_Q10_feat2,How does Laptop provide feedback or respond to your actions as you execute the task?,Through audio/voice based notifications/responses,Scenario location,"Public (park, street etc)"
475,location_3:Laptop_Q7_feat2,25.74358974358974,location_3,Laptop_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Laptop?,"It enables me to control where my personal information is stored (e.g., solely on the device)",Scenario location,"Public (park, street etc)"
143,Relationship_1:Laptop_Q12_feat3,25.74358974358974,Relationship_1,Laptop_Q12_feat3,Which of these maintenance features in Laptop affect you as you perform this task on it,Ease of recovery of data and task related information in case of any hardware/software malfunction. ,Scenario relation,alone
141,Relationship_1:Laptop_Q9_feat1,25.74358974358974,Relationship_1,Laptop_Q9_feat1,How does your Laptop help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.,Scenario relation,alone
