,features,Importance,scen_feat,main_features,Affordance_Question,Affordance_Answer,scen_Question,scen_Answer
357,Relationship_2:Smart_Phone_Q7_feat1,20.11764705882353,Relationship_2,Smart_Phone_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,It enables me to define who has access to my information,Scenario relation,strong ties
28,location_3:Smart_Phone_Q7_feat2,20.11764705882353,location_3,Smart_Phone_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,"It enables me to control where my personal information is stored (e.g., solely on the device)",Scenario location,"Public (park, street etc)"
567,location_1:Smart_Phone_Q3_feat1,20.11764705882353,location_1,Smart_Phone_Q3_feat1,Which  aspects of Smart_Phone makes it easy for you to use it for this task?,It is easy to find and understand the relevant features of the device to complete this task.,Scenario location,Home
135,Relationship_1:Smart_Phone_Q10_feat1,20.11764705882353,Relationship_1,Smart_Phone_Q10_feat1,How does Smart_Phone provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   ",Scenario relation,alone
136,Relationship_1:Smart_Phone_Q13_feat4,20.11764705882353,Relationship_1,Smart_Phone_Q13_feat4,Which of the additional artifacts do you connect/download on your Smart_Phone,The ability to connect/download an additional things does not matter to me while using the device  for this task or is not provided by the device  ,Scenario relation,alone
589,location_1:Q10_feat3,19.709237515039973,location_1,Q10_feat3,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through text notifications/responses on screen of any of the devices,Scenario location,Home
255,location_2:Smart_Phone_Q9_feat1,19.399159663865547,location_2,Smart_Phone_Q9_feat1,How does your Smart_Phone help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.,Scenario location,"Semi private places (resturants, coffee shop etc)"
361,Relationship_2:Smart_Phone_Q2_feat5,19.399159663865547,Relationship_2,Smart_Phone_Q2_feat5,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?",Being able to do something else simultaneously on the device does not matter to me  for this task or is not provided by the device  ,Scenario relation,strong ties
252,location_2:Smart_Phone_Q7_feat2,19.399159663865547,location_2,Smart_Phone_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,"It enables me to control where my personal information is stored (e.g., solely on the device)",Scenario location,"Semi private places (resturants, coffee shop etc)"
351,Relationship_2:Smart_Phone_Q1_feat1,19.399159663865547,Relationship_2,Smart_Phone_Q1_feat1,Which of the following type of interactions do you use while executing a command on Smart_Phone,Voice-based interaction  ,Scenario relation,strong ties
346,Relationship_2:Smart_Phone_Q8_feat2,19.399159663865547,Relationship_2,Smart_Phone_Q8_feat2,What level of personalized communication does your Smart_Phone provide while performing this task?,"It customizes the features based on my current context and past interactions (e.g., sorting notifications by relevance)  ",Scenario relation,strong ties
466,Relationship_3:Smart_Phone_Q6_feat1,19.399159663865547,Relationship_3,Smart_Phone_Q6_feat1,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,Only at the beginning for providing first set of commands or information for performing the task,Scenario relation,weak ties
30,location_3:Smart_Phone_Q6_feat3,19.399159663865547,location_3,Smart_Phone_Q6_feat3,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.,Scenario location,"Public (park, street etc)"
592,location_1:Q10_feat2,18.88055509285054,location_1,Q10_feat2,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through audio/voice based notifications/responses   ,Scenario location,Home
134,Relationship_1:Smart_Phone_Q7_feat5,18.680672268907568,Relationship_1,Smart_Phone_Q7_feat5,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,Building trust is not essential for using this device for this task or is not provided by the device ,Scenario relation,alone
359,Relationship_2:Smart_Phone_Q10_feat1,18.680672268907568,Relationship_2,Smart_Phone_Q10_feat1,How does Smart_Phone provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   ",Scenario relation,strong ties
564,location_1:Smart_Phone_Q12_feat1,18.680672268907568,location_1,Smart_Phone_Q12_feat1,Which of these maintenance features in Smart_Phone affect you as you perform this task on it?,Amount of battery life and impact of performing the task on battery life   ,Scenario location,Home
464,Relationship_3:Smart_Phone_Q10_feat2,18.680672268907568,Relationship_3,Smart_Phone_Q10_feat2,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,Through audio/voice based notifications/responses,Scenario relation,weak ties
568,location_1:Smart_Phone_Q3_feat3,18.680672268907568,location_1,Smart_Phone_Q3_feat3,Which  aspects of Smart_Phone makes it easy for you to use it for this task?,The device displays any task related information (e.g response) on a screen  ,Scenario location,Home
364,Relationship_2:Smart_Phone_Q7_feat2,18.680672268907568,Relationship_2,Smart_Phone_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,"It enables me to control where my personal information is stored (e.g., solely on the device)",Scenario relation,strong ties
131,Relationship_1:Smart_Phone_Q1_feat5,18.680672268907568,Relationship_1,Smart_Phone_Q1_feat5,Which of the following type of interactions do you use while executing a command on Smart_Phone,Text-based interaction using virtual/digital keyboard on a screen  ,Scenario relation,alone
582,location_1:Smart_Phone_Q7_feat5,18.680672268907568,location_1,Smart_Phone_Q7_feat5,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,Building trust is not essential for using this device for this task or is not provided by the device ,Scenario location,Home
246,location_2:Smart_Phone_Q7_feat5,17.962184873949578,location_2,Smart_Phone_Q7_feat5,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,Building trust is not essential for using this device for this task or is not provided by the device ,Scenario location,"Semi private places (resturants, coffee shop etc)"
239,location_2:Smart_Phone_Q1_feat1,17.962184873949578,location_2,Smart_Phone_Q1_feat1,Which of the following type of interactions do you use while executing a command on Smart_Phone,Voice-based interaction  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
573,location_1:Smart_Phone_Q3_feat2,17.962184873949578,location_1,Smart_Phone_Q3_feat2,Which  aspects of Smart_Phone makes it easy for you to use it for this task?,The device provides few and simple steps to complete the task  ,Scenario location,Home
127,Relationship_1:Smart_Phone_Q1_feat1,17.962184873949578,Relationship_1,Smart_Phone_Q1_feat1,Which of the following type of interactions do you use while executing a command on Smart_Phone,Voice-based interaction  ,Scenario relation,alone
460,Relationship_3:Smart_Phone_Q13_feat2,17.962184873949578,Relationship_3,Smart_Phone_Q13_feat2,Which of the additional artifacts do you connect/download on your Smart_Phone,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  ",Scenario relation,weak ties
33,location_3:Smart_Phone_Q6_feat2,17.962184873949578,location_3,Smart_Phone_Q6_feat2,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,The device prompts me to provide additional information when any instructions are unclear or missing.,Scenario location,"Public (park, street etc)"
469,Relationship_3:Smart_Phone_Q7_feat1,17.962184873949578,Relationship_3,Smart_Phone_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,It enables me to define who has access to my information,Scenario relation,weak ties
360,Relationship_2:Smart_Phone_Q13_feat4,17.962184873949578,Relationship_2,Smart_Phone_Q13_feat4,Which of the additional artifacts do you connect/download on your Smart_Phone,The ability to connect/download an additional things does not matter to me while using the device  for this task or is not provided by the device  ,Scenario relation,strong ties
129,Relationship_1:Smart_Phone_Q7_feat3,17.962184873949578,Relationship_1,Smart_Phone_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,I enables me to control how it executes this task  ,Scenario relation,alone
137,Relationship_1:Smart_Phone_Q2_feat5,17.962184873949578,Relationship_1,Smart_Phone_Q2_feat5,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?",Being able to do something else simultaneously on the device does not matter to me  for this task or is not provided by the device  ,Scenario relation,alone
462,Relationship_3:Smart_Phone_Q13_feat1,17.243697478991592,Relationship_3,Smart_Phone_Q13_feat1,Which of the additional artifacts do you connect/download on your Smart_Phone to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  ",Scenario relation,weak ties
